PaymentID,TransactionID,PaymentDate,PaymentMethod
54167,640049,2022-02-14,Gift Card
22876,307702,2023-07-12,Debit Card
43252,55064,2022-07-13,Bank Transfer
71672,715275,2023-02-13,PayPal
6284,106559,2023-03-01,PayPal
85877,133141,2022-02-09,Debit Card
71216,3275,2022-04-10,Bank Transfer
10597,330208,2021-12-06,PayPal
52199,682675,2022-08-01,Credit Card
32674,924355,2023-11-14,Gift Card
19779,211239,2022-01-23,PayPal
60938,174157,2022-05-29,Bank Transfer
71675,80585,2023-09-06,Bank Transfer
72707,53841,2023-11-15,Bank Transfer
89960,318560,2022-11-06,Credit Card
12034,548927,2023-11-04,Bank Transfer
377,600915,2022-02-21,Gift Card
27541,218185,2023-09-13,PayPal
98962,514829,2023-02-02,Bank Transfer
63946,991687,2021-11-20,PayPal
81031,389277,2022-09-21,Debit Card
27081,153423,2022-05-15,PayPal
83602,205988,2023-05-11,Gift Card
72495,313198,2023-12-12,Bank Transfer
50980,539940,2022-12-19,PayPal
10469,616961,2022-09-18,Debit Card
80472,6281,2023-12-15,Gift Card
24111,817047,2022-07-27,Debit Card
55625,206528,2022-04-10,PayPal
5211,122215,2023-05-11,Bank Transfer
14022,593867,2022-05-18,Gift Card
4322,511386,2021-12-10,Debit Card
23245,187556,2022-03-15,Credit Card
63489,719360,2022-08-08,Debit Card
52241,122255,2023-04-28,Credit Card
50778,828665,2021-12-14,Credit Card
90610,881494,2022-09-24,PayPal
69797,703071,2023-12-11,Debit Card
41096,486215,2022-12-13,Credit Card
55344,464217,2022-01-25,Debit Card
96667,438491,2022-07-28,Bank Transfer
16392,273552,2023-08-23,Bank Transfer
92508,25842,2021-12-10,Bank Transfer
17102,239609,2022-08-01,Debit Card
73684,792842,2023-04-02,Debit Card
1976,298364,2022-12-18,PayPal
2239,159292,2023-10-17,Credit Card
277,382315,2023-08-10,PayPal
15363,88876,2023-01-07,Credit Card
11055,767845,2023-08-04,Bank Transfer
96397,231195,2022-04-21,PayPal
35132,31284,2023-01-13,Bank Transfer
79342,700817,2022-12-25,Bank Transfer
9248,165079,2022-04-05,Credit Card
76970,203153,2023-03-09,PayPal
6960,890084,2022-05-13,Debit Card
28379,128822,2022-01-12,Bank Transfer
36319,576351,2023-12-07,Bank Transfer
33230,924348,2022-04-08,Gift Card
75986,326108,2023-01-01,Credit Card
22258,847789,2022-06-15,PayPal
73303,335444,2022-03-14,Credit Card
34658,14401,2023-12-22,PayPal
61564,759841,2023-06-17,Debit Card
35034,86425,2022-08-29,Gift Card
54792,781329,2022-03-07,Bank Transfer
75428,968358,2023-02-10,Debit Card
76200,713769,2022-02-16,PayPal
7297,216056,2022-12-14,Gift Card
99656,326253,2022-02-02,Credit Card
37653,271049,2022-04-26,Gift Card
19364,538564,2022-06-05,Debit Card
66950,745566,2022-10-31,Debit Card
23645,774992,2022-08-19,Debit Card
25356,481304,2022-12-14,Debit Card
50958,49896,2023-12-19,PayPal
54229,889160,2023-09-24,Debit Card
27523,960116,2023-12-24,Gift Card
72650,118128,2021-11-25,PayPal
12241,60063,2022-03-31,Gift Card
71710,421445,2022-09-08,Bank Transfer
1224,890505,2023-01-28,Gift Card
87773,575674,2022-10-16,Debit Card
22177,821443,2023-05-27,Bank Transfer
65484,925844,2022-08-17,Credit Card
33430,366573,2022-09-30,Credit Card
95826,614527,2022-09-20,PayPal
95307,926304,2022-09-26,Bank Transfer
37300,337723,2023-03-20,Gift Card
95778,100754,2023-01-29,Bank Transfer
20890,458192,2023-01-14,Gift Card
96733,174961,2022-12-16,Debit Card
81054,269959,2023-04-25,Credit Card
66001,651878,2022-10-12,Credit Card
2978,550886,2023-02-06,Gift Card
22863,529830,2023-06-24,Bank Transfer
42307,700285,2022-07-06,Debit Card
2219,568064,2023-01-12,Credit Card
5851,789355,2022-09-16,Debit Card
93692,549329,2023-12-15,Credit Card
81597,522805,2022-10-09,Gift Card
75928,777809,2022-12-10,PayPal
63677,830850,2021-12-20,Gift Card
61584,166073,2022-07-15,Debit Card
10043,777685,2023-08-16,Debit Card
19958,854520,2022-04-09,Credit Card
6696,487991,2022-04-05,Debit Card
92281,888025,2023-04-16,Debit Card
78542,10226,2021-12-23,PayPal
47968,524576,2022-07-24,Debit Card
77083,135910,2023-08-24,Debit Card
84773,867693,2023-08-17,Debit Card
64080,603702,2022-12-19,Credit Card
50169,763387,2022-07-05,Credit Card
51478,887063,2023-03-29,Credit Card
10933,742939,2023-07-22,Credit Card
31777,585339,2023-10-22,Debit Card
45162,187538,2022-05-25,Gift Card
75341,521411,2021-12-23,Bank Transfer
13565,146877,2022-05-22,Debit Card
6472,701123,2022-11-09,Credit Card
54173,88906,2023-05-09,Debit Card
12846,73653,2022-03-18,Bank Transfer
66684,169617,2022-04-23,Debit Card
27205,527645,2022-04-26,PayPal
39723,303989,2022-01-03,PayPal
58745,403172,2023-03-10,PayPal
84013,494619,2022-10-11,Debit Card
81906,712781,2023-03-12,PayPal
4351,280795,2022-08-16,Bank Transfer
16304,731787,2022-04-08,PayPal
74612,146787,2022-06-25,Debit Card
11468,762315,2023-12-05,Debit Card
54329,361841,2023-01-26,Credit Card
42462,844656,2022-08-29,Credit Card
30097,408480,2022-05-09,Bank Transfer
98532,636644,2022-07-31,Bank Transfer
39442,987269,2022-08-10,PayPal
28913,745808,2022-12-16,Gift Card
58935,487333,2023-10-09,PayPal
96273,414755,2023-11-20,PayPal
89671,920631,2023-04-10,Debit Card
8822,773893,2022-03-10,Debit Card
10089,46237,2023-10-15,Bank Transfer
76610,863646,2022-08-28,Credit Card
24293,930051,2022-10-09,Gift Card
9738,321944,2023-08-23,Bank Transfer
45180,65640,2023-01-22,Debit Card
12028,891782,2021-12-01,Gift Card
3870,778803,2023-05-18,Debit Card
39778,78722,2022-01-13,Debit Card
49097,211009,2022-08-08,Debit Card
81671,30865,2022-10-04,Debit Card
13653,729467,2023-05-29,PayPal
45775,888803,2022-02-12,PayPal
24474,251946,2022-11-22,Gift Card
16289,847262,2022-04-23,Gift Card
72215,617193,2022-11-07,Bank Transfer
60473,46456,2022-02-22,PayPal
63250,122409,2022-09-13,Credit Card
851,490730,2022-11-03,Bank Transfer
74745,491497,2023-04-10,Gift Card
54953,434546,2022-11-05,Credit Card
36925,989242,2023-07-24,Bank Transfer
82502,156943,2022-08-23,Bank Transfer
8191,941056,2023-10-21,Bank Transfer
85446,800851,2021-12-11,Debit Card
8860,370321,2021-11-30,PayPal
22781,397012,2023-02-06,Bank Transfer
31545,195247,2021-12-25,Credit Card
89860,58741,2023-10-17,Credit Card
68614,227544,2023-07-07,Credit Card
5519,360157,2023-11-12,Bank Transfer
86588,696995,2023-09-26,Debit Card
85917,187843,2022-10-11,Bank Transfer
26139,709599,2023-07-07,Credit Card
31185,775438,2022-02-15,Gift Card
4570,78173,2022-07-12,Gift Card
94178,918521,2022-02-20,Debit Card
90477,656783,2022-10-27,Gift Card
71802,485650,2023-03-31,Gift Card
95088,765884,2022-12-08,Debit Card
50719,425319,2021-11-17,Bank Transfer
93172,897746,2022-02-04,Credit Card
28443,189821,2022-01-25,Gift Card
65772,455135,2022-06-25,Bank Transfer
29401,183491,2022-02-08,Credit Card
72497,93683,2022-07-13,Bank Transfer
72590,616630,2023-02-02,Credit Card
59082,898548,2023-12-07,Credit Card
97783,935271,2022-06-09,Debit Card
52663,902179,2022-01-30,PayPal
65990,682489,2021-12-25,PayPal
59946,873606,2023-08-16,Bank Transfer
38337,197572,2022-02-01,Debit Card
28538,171136,2022-06-11,Debit Card
60499,394587,2023-06-15,Gift Card
1876,73095,2022-12-22,Gift Card
54948,584552,2023-09-27,Debit Card
42614,778072,2023-12-08,Debit Card
149,812931,2022-01-30,Gift Card
82438,274590,2022-12-02,Gift Card
68490,587081,2023-12-15,Debit Card
10378,588011,2021-12-20,Gift Card
79983,81597,2022-12-19,PayPal
37517,552025,2021-11-27,Debit Card
97282,981818,2022-09-07,Credit Card
2635,907883,2023-03-31,Bank Transfer
71267,721488,2022-09-20,Debit Card
58541,298500,2022-11-28,PayPal
2430,711526,2022-08-20,Bank Transfer
643,206595,2023-04-07,Bank Transfer
74403,889693,2022-11-26,Bank Transfer
30412,829320,2022-07-26,Credit Card
364,191514,2022-04-03,Credit Card
82812,650663,2023-10-17,Gift Card
43076,82563,2022-11-30,Credit Card
93266,604833,2023-05-01,Credit Card
68013,108900,2022-09-16,Credit Card
73477,309402,2022-12-22,Bank Transfer
92372,913184,2022-01-09,Gift Card
68273,922159,2023-08-11,Bank Transfer
8552,829395,2023-03-31,Debit Card
25825,101861,2022-06-06,PayPal
88410,414150,2021-12-13,PayPal
40023,6002,2023-12-24,Gift Card
40019,694716,2023-05-19,Debit Card
55285,449183,2022-09-27,Debit Card
50021,739901,2022-04-16,PayPal
5006,509248,2023-12-11,Debit Card
2529,460116,2022-12-31,Credit Card
14774,288725,2023-08-17,Gift Card
79283,224242,2023-07-29,PayPal
25669,25738,2023-06-26,Gift Card
48892,599448,2022-11-26,Debit Card
28355,361044,2022-02-26,Debit Card
92502,445995,2022-11-09,Gift Card
84159,231558,2022-07-09,Bank Transfer
33793,32704,2023-11-27,PayPal
49379,809145,2021-12-04,Gift Card
64346,894926,2021-12-16,PayPal
83600,934506,2022-12-07,Credit Card
5350,839705,2022-10-19,Gift Card
52672,919303,2022-03-11,Debit Card
76959,96555,2023-11-29,Debit Card
19417,681514,2022-04-28,Gift Card
52273,215171,2022-04-07,Debit Card
41564,981407,2022-11-13,Gift Card
97035,37147,2022-10-29,Debit Card
91153,944904,2023-07-29,PayPal
37680,638113,2022-08-08,Credit Card
44219,4635,2022-05-27,Debit Card
59404,973634,2023-02-23,PayPal
64008,732917,2023-04-04,Credit Card
33258,133525,2022-01-18,Debit Card
51034,686095,2021-12-14,PayPal
22812,829678,2022-11-23,Gift Card
29972,224301,2022-06-23,PayPal
62063,580559,2023-03-31,Gift Card
14917,526282,2022-05-20,Bank Transfer
67605,208409,2023-12-21,Debit Card
14097,610963,2023-08-23,Bank Transfer
94136,701974,2021-12-24,PayPal
76152,322518,2023-09-08,Gift Card
56646,458092,2021-12-28,Gift Card
38206,720711,2023-05-03,Debit Card
88379,178799,2022-05-27,Credit Card
31317,407066,2022-12-14,Credit Card
92762,646101,2023-10-12,Gift Card
96430,753980,2023-07-20,Debit Card
19725,386144,2023-02-16,Credit Card
26752,485737,2023-10-13,Gift Card
74806,198783,2022-04-17,Gift Card
43135,191891,2022-12-31,Debit Card
96881,420658,2022-06-07,PayPal
32554,12614,2022-05-11,Credit Card
65664,606594,2023-05-09,Credit Card
9830,830231,2022-05-27,Gift Card
14338,140835,2023-08-27,Credit Card
78468,667337,2022-03-05,Credit Card
94245,208107,2022-02-06,Gift Card
63758,780294,2022-01-14,Gift Card
29611,387112,2021-12-06,Credit Card
81224,663613,2023-03-03,Debit Card
11894,798157,2022-08-10,Debit Card
56844,502324,2023-07-06,Gift Card
73424,403258,2023-09-01,Credit Card
16651,1367,2023-12-04,PayPal
12148,579421,2023-08-18,Gift Card
87028,394363,2022-09-28,Debit Card
6329,30879,2023-02-02,Debit Card
1464,227545,2022-01-20,Debit Card
97095,304072,2022-01-28,Bank Transfer
6233,464839,2022-06-25,Credit Card
83804,614203,2022-10-12,Debit Card
1531,874599,2022-07-11,Gift Card
62161,111394,2023-08-21,Credit Card
58974,659070,2023-01-02,Credit Card
29811,263592,2023-12-24,Credit Card
54040,469341,2023-01-10,Bank Transfer
19948,821525,2023-07-03,Debit Card
96063,652530,2023-09-09,Debit Card
51804,599584,2023-06-22,Credit Card
93830,422987,2023-06-08,Credit Card
36277,75919,2021-11-21,Bank Transfer
67930,281803,2023-02-09,PayPal
42224,932517,2023-03-10,PayPal
15492,180195,2023-11-17,Bank Transfer
99013,287038,2021-11-22,PayPal
63630,253656,2023-07-12,PayPal
48390,737309,2023-12-15,PayPal
8406,121082,2023-07-28,Bank Transfer
90908,454500,2022-06-30,PayPal
16872,377987,2022-10-25,Debit Card
50028,102444,2023-01-02,Bank Transfer
93259,60600,2023-08-05,Debit Card
73832,234799,2021-12-19,Gift Card
87717,704929,2022-01-07,Debit Card
51399,940595,2021-12-19,Credit Card
9658,590271,2023-05-09,Debit Card
21497,919052,2023-07-10,Gift Card
56757,343313,2021-12-03,Debit Card
94880,460312,2022-12-23,Gift Card
68758,18978,2022-04-27,PayPal
7209,255550,2022-12-19,PayPal
63929,614834,2023-06-20,PayPal
12981,671642,2022-07-06,Credit Card
96322,151880,2022-10-13,Gift Card
77078,853196,2023-04-01,Bank Transfer
84628,802236,2022-05-28,Credit Card
40004,702139,2023-03-26,PayPal
24630,909992,2022-01-27,PayPal
44730,595182,2023-05-16,Debit Card
56259,526776,2022-10-04,Credit Card
95148,984173,2022-04-13,Credit Card
49310,493910,2023-06-24,Bank Transfer
53755,944233,2023-12-05,Bank Transfer
94588,799585,2023-09-08,Bank Transfer
31631,396691,2022-11-25,Gift Card
68580,855519,2023-03-04,Bank Transfer
61139,702897,2021-12-09,Debit Card
61921,828529,2022-04-07,Gift Card
3629,100262,2022-12-17,PayPal
34203,932384,2022-04-13,PayPal
72931,1727,2023-02-09,PayPal
77567,157177,2022-06-27,Gift Card
54846,780897,2022-04-17,PayPal
87227,401804,2023-07-05,Credit Card
93827,306823,2023-09-24,Credit Card
71260,760838,2022-04-23,Debit Card
29482,639558,2022-08-29,Bank Transfer
3135,439687,2023-03-05,Bank Transfer
95158,77770,2023-06-27,Gift Card
34875,981276,2022-07-05,Debit Card
71039,784989,2022-11-06,Bank Transfer
75714,768998,2022-12-27,Bank Transfer
22186,810172,2021-12-23,Credit Card
47801,951843,2022-05-08,Bank Transfer
58309,494658,2021-11-27,Credit Card
97458,97339,2022-06-24,Bank Transfer
54671,616133,2022-06-06,Bank Transfer
48163,400905,2023-05-12,PayPal
32057,112897,2022-01-24,Debit Card
83337,938146,2022-06-16,PayPal
40765,424670,2022-04-28,Bank Transfer
80612,943146,2023-09-30,Gift Card
20520,279511,2023-03-20,Debit Card
5330,168282,2023-06-28,Debit Card
9054,557071,2022-01-05,Credit Card
47333,678203,2023-12-08,Gift Card
85014,637612,2023-12-03,Credit Card
21838,113550,2022-12-11,Credit Card
84373,570107,2023-08-23,Bank Transfer
73749,515454,2023-03-21,Credit Card
76669,391965,2022-05-22,Debit Card
36128,948497,2023-05-12,Credit Card
43086,802520,2022-07-03,Bank Transfer
95951,973969,2022-10-13,PayPal
14243,956460,2023-11-28,PayPal
64318,302956,2023-07-23,Credit Card
22770,284709,2023-12-23,Credit Card
59181,256648,2022-09-20,PayPal
36476,415184,2022-08-23,PayPal
5220,933247,2023-11-24,Debit Card
60405,978311,2022-03-16,Gift Card
14251,587502,2022-03-31,Gift Card
85445,309086,2022-05-29,Gift Card
25168,13560,2023-03-21,PayPal
66167,897271,2022-11-05,Debit Card
75348,365183,2022-07-21,Bank Transfer
80250,741057,2022-08-13,PayPal
58923,581726,2023-08-09,PayPal
18111,567755,2023-06-09,Bank Transfer
57225,206531,2023-07-01,Gift Card
78071,805654,2023-07-30,Gift Card
9075,547897,2023-01-21,Debit Card
57207,579270,2023-03-06,Gift Card
76264,472604,2022-07-08,Credit Card
95597,913296,2022-12-24,PayPal
52587,533,2022-09-06,PayPal
566,195621,2022-02-11,Bank Transfer
57989,168648,2023-12-22,PayPal
50108,782803,2023-10-03,Bank Transfer
33359,890968,2022-06-16,Debit Card
40810,335835,2022-02-17,Credit Card
76890,375535,2022-12-20,Credit Card
79577,554316,2023-10-26,Bank Transfer
39719,753972,2023-12-07,Debit Card
59083,590289,2023-04-29,Debit Card
12831,162142,2022-06-13,Credit Card
85022,864438,2022-01-01,PayPal
94596,226677,2023-09-08,Bank Transfer
23152,418327,2022-04-15,PayPal
48305,828078,2023-12-25,PayPal
92582,647858,2021-12-04,Credit Card
17825,860487,2022-12-18,Bank Transfer
58543,264988,2022-07-02,Bank Transfer
12736,379465,2022-07-16,PayPal
4085,953489,2023-02-06,Bank Transfer
50835,474067,2022-09-03,Credit Card
67729,575395,2022-10-30,Bank Transfer
67115,657976,2023-02-20,Credit Card
95911,302083,2023-02-14,Debit Card
80912,638733,2022-11-30,Debit Card
51646,124379,2023-04-26,Credit Card
28683,156783,2022-11-21,Credit Card
9918,104873,2022-09-15,Bank Transfer
666,740615,2023-08-25,Bank Transfer
56658,626685,2022-12-29,Gift Card
93505,396316,2023-09-12,Gift Card
67347,850399,2023-12-13,Bank Transfer
70650,984850,2022-12-31,Credit Card
43006,377072,2023-04-19,Debit Card
72608,988968,2023-03-16,PayPal
87562,490575,2022-12-22,Credit Card
29086,424573,2023-01-06,Credit Card
4703,213660,2022-01-02,Gift Card
47735,222925,2021-12-25,Gift Card
18987,915764,2022-06-09,Debit Card
44896,74417,2023-04-09,Credit Card
15940,359020,2023-10-15,PayPal
67419,564494,2023-07-02,Gift Card
12162,30964,2023-03-22,Bank Transfer
21174,837271,2023-04-28,Gift Card
16789,624300,2022-11-23,Credit Card
59654,764702,2023-04-25,Bank Transfer
86161,536741,2023-05-31,Credit Card
5600,661685,2022-08-14,Bank Transfer
75860,310105,2022-09-18,Bank Transfer
983,882044,2023-01-21,Debit Card
91970,425885,2023-07-24,Credit Card
44023,805037,2023-03-08,PayPal
21477,146828,2023-08-22,Debit Card
29428,216196,2022-01-07,Credit Card
31401,92911,2021-12-20,PayPal
67035,50461,2023-05-23,Debit Card
3189,822467,2022-09-21,Gift Card
52105,38954,2023-12-08,Credit Card
37187,105977,2022-08-10,Gift Card
79551,872354,2022-03-19,PayPal
37100,723824,2022-06-28,Bank Transfer
59995,875812,2023-06-16,Bank Transfer
11813,969669,2022-07-15,Debit Card
64871,497963,2022-08-25,Debit Card
32975,894852,2023-07-19,PayPal
81150,431844,2023-03-01,Debit Card
31417,338917,2022-01-05,Credit Card
75672,313276,2023-05-08,PayPal
64715,17552,2023-07-22,Debit Card
41835,311411,2022-09-12,PayPal
66214,173335,2022-10-12,Credit Card
87947,305907,2023-02-09,Credit Card
3919,535888,2022-01-25,PayPal
50341,658295,2023-08-21,Bank Transfer
94206,805586,2023-03-27,PayPal
81216,200148,2022-09-08,PayPal
56670,7674,2022-10-07,PayPal
38600,148691,2022-03-05,PayPal
1440,797272,2023-05-27,Gift Card
11329,134881,2023-09-02,Bank Transfer
40551,773782,2022-04-08,Debit Card
25254,591158,2022-08-02,Bank Transfer
69722,728967,2023-10-27,Credit Card
32180,771894,2023-03-07,PayPal
38018,635008,2022-06-28,Debit Card
82830,815901,2023-03-17,Gift Card
4876,622943,2023-04-29,Credit Card
1084,723227,2022-06-26,Bank Transfer
16394,277758,2022-09-10,PayPal
7153,230404,2023-07-01,Bank Transfer
17025,998276,2023-09-29,Gift Card
83976,328987,2022-12-16,Debit Card
22783,920155,2022-12-18,Bank Transfer
5270,509502,2023-02-11,Gift Card
68319,860854,2022-01-02,Gift Card
96853,713003,2023-12-16,Credit Card
13902,576878,2023-11-14,Debit Card
4817,546641,2022-09-10,Debit Card
17963,444168,2021-11-19,PayPal
79946,823246,2022-11-22,Gift Card
26695,992610,2023-12-19,Credit Card
85397,891268,2021-12-26,Credit Card
14937,215066,2022-07-09,Debit Card
58212,301607,2022-09-03,PayPal
7195,151003,2022-10-20,Debit Card
89305,963024,2023-09-23,Credit Card
63030,681260,2022-09-13,Gift Card
84902,754628,2022-07-14,PayPal
19210,709375,2021-12-25,Gift Card
42602,50531,2022-12-12,PayPal
40504,455206,2023-11-06,PayPal
89480,910820,2021-12-12,Gift Card
2040,631412,2023-01-05,Bank Transfer
48815,789780,2022-05-01,PayPal
43539,878667,2022-10-22,Credit Card
22286,472383,2023-08-02,Bank Transfer
7729,574798,2023-06-01,Debit Card
62475,72940,2023-04-13,Credit Card
68451,466811,2022-12-25,Bank Transfer
63347,211511,2023-06-28,Credit Card
98557,679389,2023-02-14,Debit Card
346,289521,2022-08-18,Bank Transfer
20517,740391,2023-11-16,Bank Transfer
62427,168891,2022-03-24,Debit Card
59279,165783,2023-01-04,Bank Transfer
57553,811673,2023-05-30,Credit Card
33806,700988,2023-10-24,PayPal
62472,552331,2021-12-06,Credit Card
20219,359961,2023-07-28,Bank Transfer
17483,575015,2022-03-16,Bank Transfer
84909,505206,2022-12-22,Debit Card
9480,44604,2022-05-08,Bank Transfer
54601,688665,2023-12-09,Bank Transfer
65815,528169,2022-04-13,PayPal
20153,548847,2022-03-13,PayPal
12177,179579,2023-03-17,Credit Card
98041,57543,2023-01-01,Bank Transfer
99600,444702,2023-03-15,PayPal
59057,309968,2023-04-11,Credit Card
20162,654470,2023-07-29,Debit Card
6063,388617,2023-11-25,PayPal
5114,2797,2023-10-03,Credit Card
52242,977165,2023-01-21,Bank Transfer
27504,899835,2023-03-02,PayPal
88997,951496,2023-10-31,Debit Card
1299,586719,2023-10-11,Bank Transfer
97561,369731,2022-04-13,Bank Transfer
26559,829385,2022-03-23,Debit Card
5399,491283,2022-12-17,PayPal
64495,585826,2022-10-09,Debit Card
82605,809073,2023-03-30,Gift Card
18192,510647,2021-11-28,Credit Card
29761,751467,2022-04-05,Bank Transfer
86916,635458,2022-03-22,PayPal
1156,634342,2022-11-07,PayPal
58590,747449,2022-06-06,Debit Card
99925,717489,2023-01-16,PayPal
64846,372646,2023-12-24,Debit Card
82821,901025,2023-07-09,PayPal
24020,552004,2023-02-23,PayPal
76440,441440,2021-11-25,Bank Transfer
9784,343469,2022-12-29,Debit Card
35964,839060,2023-09-13,Bank Transfer
27563,647268,2023-02-15,Bank Transfer
72662,814971,2023-02-11,Debit Card
35351,976680,2022-02-06,Bank Transfer
42483,403595,2023-07-30,PayPal
21948,654198,2022-01-06,Bank Transfer
60151,335720,2022-10-28,Credit Card
1987,206020,2023-07-19,Credit Card
75600,971429,2021-12-18,Bank Transfer
81635,922261,2023-04-26,Debit Card
95432,816666,2023-03-30,Credit Card
78530,607782,2023-03-16,Gift Card
35044,249560,2022-01-13,PayPal
