ShipmentID,OrderID,ShippedDate,EstimatedDelivery,Carrier,TrackingNumber
11801,707508,2022-05-14,2022-05-19,DHL,JEg533736386
22063,383612,2022-10-24,2022-11-04,Royal Mail,WDK989877356
40937,431291,2023-08-29,2023-09-07,UPS,ECo863604988
71683,54571,2022-12-15,2022-12-24,DHL,NWx948076557
42744,239544,2023-06-21,2023-06-23,DHL,VgB422158071
40529,442776,2023-07-19,2023-07-24,Royal Mail,ulJ537354220
52328,513928,2023-01-30,2023-02-02,DHL,LTp369460903
51538,864746,2023-05-26,2023-06-03,UPS,VUw017980133
56665,429128,2023-10-23,2023-10-26,Royal Mail,jrY099448915
56590,636424,2023-09-20,2023-09-23,Royal Mail,JPv891332907
96098,264079,2023-06-26,2023-07-09,FedEx,sXf521785519
78682,172222,2023-02-14,2023-02-21,UPS,yzE025718358
29999,241646,2022-08-04,2022-08-06,Royal Mail,udv838453620
48472,58885,2023-07-22,2023-07-29,DHL,wVZ732532114
72333,401782,2023-09-04,2023-09-05,USPS,XHY932130955
15388,261894,2023-09-16,2023-09-28,Royal Mail,iLL943060709
9097,536059,2023-09-22,2023-09-30,FedEx,ENU781396956
61663,301245,2023-10-21,2023-10-27,DHL,gDp136447957
14434,549785,2023-01-18,2023-01-31,Royal Mail,lIm319587100
32734,134038,2023-10-27,2023-10-28,USPS,Sui238574659
80413,694416,2023-08-14,2023-08-16,UPS,gro798971300
3953,839493,2023-01-16,2023-01-30,UPS,wwH163502719
48606,59341,2023-04-15,2023-04-23,UPS,GWQ147173979
38509,207406,2022-09-17,2022-09-29,USPS,Zvs863705765
30843,408612,2023-10-05,2023-10-16,Royal Mail,nIR788079385
60724,907653,2023-10-05,2023-10-16,UPS,EMi765268269
34734,500037,2022-04-05,2022-04-10,Royal Mail,ddp477169036
24820,754555,2023-04-29,2023-05-02,FedEx,MXP914250139
73905,757095,2023-01-13,2023-01-25,Royal Mail,Ktv774788965
43612,954521,2023-04-20,2023-05-04,Royal Mail,Kkl679971959
16797,272884,2023-04-30,2023-05-01,Royal Mail,SpP920190356
49606,728744,2022-10-02,2022-10-12,USPS,kap767710336
97737,533942,2023-10-09,2023-10-18,DHL,aar410567747
51633,392829,2023-06-20,2023-06-22,Royal Mail,Nyn309789675
94958,882059,2023-06-29,2023-07-12,DHL,RiT424796868
70027,267675,2023-08-23,2023-08-30,USPS,Qfe289885940
52445,714241,2023-01-14,2023-01-16,USPS,XtI591585169
78325,892167,2023-10-03,2023-10-05,UPS,RcU266364824
87028,489859,2023-01-12,2023-01-15,Royal Mail,Wog022076644
45192,376606,2023-06-16,2023-06-21,FedEx,OPx470515655
30269,616914,2023-11-11,2023-11-22,USPS,NuD525708965
33077,349391,2023-03-15,2023-03-25,Royal Mail,goQ558208271
91154,754216,2023-01-05,2023-01-12,Royal Mail,YCt968641108
97557,585113,2022-11-29,2022-12-12,Royal Mail,TQs673806535
66685,981308,2023-09-16,2023-09-21,Royal Mail,DLh265688444
89133,728687,2023-11-15,2023-11-18,UPS,dUL572754891
67958,757095,2022-11-30,2022-12-06,Royal Mail,Bfs616718709
55235,340191,2023-08-20,2023-09-01,Royal Mail,tiI203653374
15028,284450,2023-09-04,2023-09-18,FedEx,cEj361658923
370,514692,2023-07-15,2023-07-29,FedEx,SVo186161911
22848,653829,2022-06-30,2022-07-04,UPS,IXM647593079
53597,4423,2023-05-17,2023-05-27,UPS,hCz117034617
68444,599520,2022-07-15,2022-07-24,FedEx,Zny851168463
76400,117075,2023-09-26,2023-10-05,Royal Mail,CGD723761607
76958,734383,2023-11-02,2023-11-05,Royal Mail,fJN001744558
74599,357054,2023-09-08,2023-09-09,UPS,QSm519445650
49262,81944,2023-06-09,2023-06-20,USPS,cUe811182271
77549,580686,2022-12-20,2022-12-21,FedEx,DaJ744777044
71499,995037,2023-11-08,2023-11-10,FedEx,ewc903365309
69777,6115,2023-07-15,2023-07-23,USPS,iPU557726330
57463,7386,2023-11-16,2023-11-26,FedEx,SnP432099621
91403,856615,2022-11-04,2022-11-17,DHL,mRs219485327
78142,240712,2023-10-29,2023-11-08,FedEx,iTO914397108
41421,469253,2023-10-22,2023-11-03,FedEx,eto784557435
55606,636796,2022-10-12,2022-10-14,DHL,mtP181086504
61536,418827,2023-09-12,2023-09-21,USPS,RTk405338384
56752,980616,2023-09-09,2023-09-11,USPS,wYU431189411
90357,671148,2022-11-02,2022-11-03,USPS,HGV710056506
5881,68798,2023-02-13,2023-02-16,USPS,tDo923491809
3012,174154,2023-10-02,2023-10-12,Royal Mail,UPy483621609
75352,692078,2023-11-10,2023-11-11,UPS,Azf713247343
27843,19485,2022-11-26,2022-11-28,FedEx,dSb025674544
57573,981308,2023-10-21,2023-10-23,FedEx,HJX361077567
18244,762164,2022-04-01,2022-04-02,FedEx,BAR477555698
79674,617741,2022-08-15,2022-08-20,FedEx,yKl232780277
65178,943041,2023-10-27,2023-11-02,Royal Mail,xuL590369448
22425,14624,2023-11-15,2023-11-24,Royal Mail,hmK151145716
85928,66076,2023-10-02,2023-10-03,DHL,yui311622895
45206,467077,2023-11-13,2023-11-23,Royal Mail,GKJ843637858
52990,688650,2022-08-14,2022-08-17,Royal Mail,MSB536089537
79893,747560,2023-11-02,2023-11-05,USPS,Olg523656595
67945,583260,2022-05-01,2022-05-09,USPS,zmG816019493
84285,762532,2023-05-09,2023-05-18,USPS,QQD214022914
39825,192409,2023-09-13,2023-09-25,DHL,hzh579428492
47832,148803,2023-02-24,2023-03-07,DHL,vuE716577596
63751,333160,2023-05-03,2023-05-07,UPS,oHg951024702
40859,797011,2023-08-05,2023-08-15,DHL,Kns021694952
41162,641449,2023-05-30,2023-06-01,Royal Mail,poB490319038
16719,729921,2023-05-28,2023-05-31,Royal Mail,Ylf320463620
17673,404400,2023-09-08,2023-09-10,UPS,nca254993499
90031,537302,2023-07-13,2023-07-18,DHL,WOo724625466
45273,919394,2023-11-16,2023-11-28,USPS,zoN362424475
69442,636607,2023-08-27,2023-08-31,Royal Mail,PVN963175496
51627,620564,2023-10-20,2023-10-22,FedEx,bpZ690198493
7035,74889,2023-06-20,2023-06-21,FedEx,YtJ690465738
60854,779895,2023-10-12,2023-10-24,UPS,Qdj901620168
42414,772566,2022-09-20,2022-10-04,USPS,Dtf714422059
90266,415895,2023-09-24,2023-09-25,UPS,OSb972748002
8297,793316,2023-03-01,2023-03-04,FedEx,ltv689708594
48877,322867,2023-09-10,2023-09-13,FedEx,jrx435358030
29940,225046,2023-05-19,2023-05-26,Royal Mail,zpw808066407
58833,887355,2023-01-15,2023-01-24,DHL,LFR917762387
34714,811179,2023-10-21,2023-11-03,DHL,kpB981185447
58093,127517,2022-07-16,2022-07-24,DHL,anD504921389
1256,611312,2023-03-13,2023-03-17,USPS,dPp612429315
18161,671782,2023-03-14,2023-03-19,FedEx,ogm244287612
41301,167070,2023-10-31,2023-11-11,UPS,AKN560875004
67177,984103,2022-10-25,2022-10-27,Royal Mail,ssX953212745
75986,697790,2022-12-05,2022-12-13,UPS,mlT863693511
44664,281368,2023-10-14,2023-10-28,UPS,puD080018639
15447,933343,2023-06-21,2023-06-23,DHL,hUn893060804
83468,938432,2023-03-10,2023-03-15,Royal Mail,Qah077430416
67630,619128,2023-01-20,2023-01-28,UPS,YEY583611347
52299,263799,2023-01-16,2023-01-27,UPS,sfS923420873
70097,58549,2023-07-29,2023-08-03,DHL,ovL905028401
1073,329479,2023-10-13,2023-10-15,UPS,jxl744950247
38523,827544,2023-07-12,2023-07-26,Royal Mail,eYm027266373
61187,83340,2023-09-10,2023-09-22,FedEx,NBI994960511
33423,395516,2023-05-25,2023-06-07,FedEx,BUa049678564
42594,671654,2023-10-27,2023-11-01,UPS,hQr776288478
6006,944589,2023-09-04,2023-09-13,UPS,wGA453968568
48056,702822,2023-10-26,2023-10-31,DHL,MJg232236843
58900,553620,2022-02-12,2022-02-25,DHL,pAs548852584
5425,946675,2023-11-15,2023-11-19,UPS,jLu574906120
40018,81971,2023-08-25,2023-09-03,UPS,zzD143176557
27553,688635,2023-02-13,2023-02-17,Royal Mail,qrF445198667
28306,591492,2023-01-31,2023-02-11,FedEx,jKJ091319445
18474,757885,2023-10-29,2023-10-31,UPS,BNY875073711
77325,143503,2023-10-25,2023-10-26,DHL,lae146243929
7649,344897,2023-06-25,2023-07-08,USPS,bfh159216851
39475,219960,2023-02-10,2023-02-11,DHL,EmB297403094
72101,697790,2023-10-24,2023-11-01,USPS,QTl923952321
1349,663365,2023-11-04,2023-11-07,DHL,zAA966104392
37568,942417,2023-06-19,2023-06-24,Royal Mail,Uyc861591541
39035,428587,2023-10-21,2023-11-03,DHL,vFx948181678
88473,262504,2023-02-18,2023-02-27,UPS,PEr179965942
28606,706610,2023-10-17,2023-10-29,Royal Mail,Fia298974024
57720,673096,2023-05-15,2023-05-19,Royal Mail,NGW063037271
15816,339418,2023-05-20,2023-06-03,USPS,iTK577945963
13617,756454,2023-08-07,2023-08-09,FedEx,EdX826565440
6671,892468,2023-02-18,2023-02-22,Royal Mail,HUC284603510
29056,956594,2023-10-19,2023-11-02,USPS,sFq861922339
62862,817281,2023-09-02,2023-09-06,DHL,cOs937176875
35660,847773,2023-05-26,2023-06-04,UPS,UiU958964615
19812,262310,2022-12-13,2022-12-21,Royal Mail,Oyf446035688
84489,410452,2023-09-03,2023-09-16,DHL,mzZ780974779
7834,81159,2023-10-02,2023-10-16,USPS,RQV584450563
8609,527758,2023-09-05,2023-09-17,USPS,TAj204490120
76165,774944,2023-11-11,2023-11-18,USPS,YWX991577523
38373,332865,2023-06-22,2023-06-25,DHL,ULO072782494
82161,463575,2022-08-14,2022-08-20,UPS,wrM268620206
54879,209801,2022-09-15,2022-09-23,UPS,AvQ260241279
42304,405011,2023-10-11,2023-10-23,UPS,lhZ069504974
6345,627853,2023-08-31,2023-09-03,USPS,BbW927437440
79469,172807,2023-07-08,2023-07-12,FedEx,MTD656541838
6988,907624,2022-12-20,2022-12-25,DHL,EvQ966885098
36542,153240,2021-12-21,2021-12-26,USPS,GSw692113403
74654,711129,2023-05-29,2023-05-30,USPS,smy728618638
74738,728582,2023-10-23,2023-11-06,FedEx,gJv282340197
18308,231961,2023-07-21,2023-07-24,FedEx,Ndz009601190
66909,826395,2023-11-15,2023-11-19,UPS,IkH138423032
35034,882059,2023-03-16,2023-03-29,DHL,Whu887160488
15455,182812,2023-07-17,2023-07-24,FedEx,tLd335980764
50646,907770,2023-11-08,2023-11-21,DHL,ltN451523227
67123,205977,2023-05-23,2023-05-31,UPS,Nyt638918719
98247,459109,2023-07-09,2023-07-18,FedEx,wEi334799510
84797,940595,2023-04-01,2023-04-08,USPS,EtH530641159
19362,276087,2023-08-06,2023-08-07,UPS,FTS431502526
24263,51663,2023-04-18,2023-05-02,UPS,LBE459571060
99151,643293,2023-11-07,2023-11-08,DHL,UOV812705742
53201,125983,2022-12-16,2022-12-21,Royal Mail,Vkx403732172
89344,905588,2023-06-09,2023-06-15,DHL,gHy683936236
92718,645764,2022-09-17,2022-09-27,DHL,wkg652841441
94013,819535,2023-03-03,2023-03-11,UPS,Feh238623636
79375,626001,2023-10-21,2023-10-26,FedEx,QIG077612561
30191,57528,2023-07-04,2023-07-09,FedEx,zgw474963026
94845,407194,2023-01-07,2023-01-19,UPS,atO403821546
59096,605692,2023-10-04,2023-10-16,UPS,hUb474851488
28535,203112,2023-04-10,2023-04-24,USPS,BRv576957333
46808,926780,2022-11-19,2022-11-28,USPS,ldq813884856
22053,433095,2023-08-22,2023-09-03,UPS,Ome788969241
79019,308223,2022-08-22,2022-08-25,USPS,HMV205344626
74678,821022,2022-08-10,2022-08-21,FedEx,lEQ470889134
92477,708233,2023-10-15,2023-10-17,FedEx,tPL127866076
367,368027,2023-09-15,2023-09-25,UPS,gMY701908860
54901,495916,2023-09-23,2023-09-27,USPS,FZF830075099
65187,334000,2023-11-11,2023-11-19,UPS,bGN555672488
70989,975531,2023-10-22,2023-10-28,Royal Mail,bvv213274893
58182,181471,2023-05-14,2023-05-20,USPS,PdN104287001
77359,619399,2023-11-13,2023-11-16,UPS,PrX644978157
34763,714227,2022-11-06,2022-11-14,Royal Mail,kXF435426679
31501,558541,2023-02-15,2023-03-01,Royal Mail,Tiu683795165
63893,371362,2023-04-11,2023-04-21,DHL,JbX567049120
74168,314007,2023-11-02,2023-11-05,FedEx,HBS012472976
79810,583246,2023-05-09,2023-05-15,UPS,aZp579653312
31350,900051,2023-08-31,2023-09-11,UPS,SmX011041078
19271,210346,2022-10-15,2022-10-18,USPS,nuh921286803
66918,234635,2023-09-01,2023-09-05,UPS,ndj693696910
88105,233338,2023-08-22,2023-08-29,UPS,FwV765210874
51469,220043,2023-01-15,2023-01-25,USPS,lCe693982618
86805,987261,2023-04-07,2023-04-08,Royal Mail,qEn921440299
54534,956413,2023-09-05,2023-09-09,UPS,qVL162149227
78996,809811,2023-01-17,2023-01-26,Royal Mail,xXv145809283
57588,745831,2023-07-10,2023-07-24,Royal Mail,VAW153644955
79611,359652,2023-01-20,2023-01-21,DHL,dlk385468538
52536,567111,2023-01-28,2023-02-05,Royal Mail,yVj562213117
92980,590206,2022-11-06,2022-11-16,UPS,JiW403192453
14937,37503,2023-09-03,2023-09-17,USPS,KGE974790304
64245,619388,2022-12-02,2022-12-06,FedEx,Rpc297448395
82701,306008,2023-03-22,2023-03-30,FedEx,oXa698079898
51401,801225,2023-10-06,2023-10-09,UPS,EXW635894171
7569,812099,2023-08-16,2023-08-29,USPS,TFB004038659
11746,789121,2023-10-22,2023-11-04,UPS,ZQc297372320
33273,16173,2023-01-19,2023-01-30,Royal Mail,Uvh296524848
35875,684854,2023-11-15,2023-11-25,DHL,JIe842062620
20610,899193,2023-11-15,2023-11-20,Royal Mail,hYd294428812
45602,407444,2023-02-23,2023-03-01,UPS,BxS811092549
25943,664704,2023-10-12,2023-10-21,FedEx,Xrj323612508
45093,514918,2023-01-27,2023-02-02,FedEx,sxb679701900
98261,693017,2023-11-14,2023-11-26,FedEx,nCl092517409
71446,214800,2022-07-23,2022-08-02,DHL,jKL831675640
18055,899473,2023-08-11,2023-08-20,Royal Mail,uJQ080640024
86278,821798,2023-11-02,2023-11-16,UPS,Xkw373468611
78569,444652,2023-10-07,2023-10-14,Royal Mail,gkk878581047
97894,535786,2023-06-11,2023-06-18,USPS,EcK669447133
35893,892167,2023-09-30,2023-10-14,Royal Mail,xYo373299507
42608,716142,2023-10-24,2023-10-31,Royal Mail,gSR686926372
46402,305703,2023-09-09,2023-09-21,FedEx,rBV979883840
51450,184101,2023-08-01,2023-08-09,USPS,Yme349289074
26400,704169,2023-10-13,2023-10-24,USPS,dru301491307
24600,719011,2023-04-15,2023-04-24,UPS,XPn244866721
36752,735373,2023-09-30,2023-10-12,USPS,mMS757109680
77072,753566,2022-04-09,2022-04-18,Royal Mail,hos824048540
30160,977155,2022-10-07,2022-10-10,USPS,GoB745932426
96536,864521,2023-07-11,2023-07-15,FedEx,Ehz624541513
90545,93847,2021-12-08,2021-12-15,DHL,peV021455651
75176,837993,2022-09-19,2022-09-24,USPS,qgF127368656
34214,991540,2023-08-21,2023-08-28,UPS,TSz439703780
34888,160983,2023-02-01,2023-02-15,USPS,vgg604668793
51217,979220,2023-11-06,2023-11-07,USPS,Izu461504070
66584,779273,2023-06-24,2023-07-04,UPS,WVH277576555
73913,804164,2022-02-18,2022-02-23,USPS,hDn894254918
33157,429572,2023-10-04,2023-10-12,FedEx,XaH917886730
91961,997893,2023-09-17,2023-09-21,USPS,AIL906416836
40158,441103,2023-03-25,2023-04-05,FedEx,GSa076057101
46513,900778,2023-10-15,2023-10-17,Royal Mail,uty541278370
51221,303772,2022-11-19,2022-11-30,FedEx,Onm757088432
68368,995277,2022-07-17,2022-07-21,Royal Mail,HPm900195512
73020,60043,2023-03-05,2023-03-19,DHL,xMV007055190
44942,882291,2023-11-01,2023-11-14,UPS,NSG679711128
10491,308223,2023-03-30,2023-04-03,FedEx,XFh913835860
99971,789216,2022-07-10,2022-07-17,UPS,drg722107077
63394,655691,2023-08-19,2023-08-21,FedEx,Cwe732070490
58842,149394,2023-05-12,2023-05-15,Royal Mail,Tte853203109
98067,872834,2023-07-08,2023-07-14,FedEx,SCd834435899
51315,753566,2023-05-25,2023-06-08,UPS,pEm708524496
32817,529,2023-10-07,2023-10-18,FedEx,ZAi261781520
29144,505054,2023-10-06,2023-10-18,USPS,CUf346379265
84563,917759,2022-05-27,2022-05-29,UPS,DZM586778361
20323,291391,2022-12-17,2022-12-20,Royal Mail,DjJ536493632
98810,167706,2023-07-23,2023-07-24,USPS,San720309602
60,257135,2023-11-06,2023-11-07,UPS,wxG998574483
3719,60942,2022-12-31,2023-01-04,Royal Mail,loG047039856
46574,121073,2022-05-12,2022-05-25,UPS,gHY841564196
44576,628607,2023-06-26,2023-07-08,UPS,NEZ709349180
30438,858801,2023-03-27,2023-04-07,DHL,KhF561748662
50380,133696,2022-12-08,2022-12-16,DHL,ZfC738007450
57617,101536,2023-09-30,2023-10-14,USPS,kvV288554477
66801,834176,2022-07-07,2022-07-12,UPS,tGT279999674
74009,401386,2022-12-05,2022-12-09,DHL,sPP507381266
47390,19875,2023-11-08,2023-11-22,UPS,CrN270707648
88316,244971,2023-06-19,2023-06-26,Royal Mail,uOx929909882
93762,415753,2023-08-09,2023-08-10,FedEx,FZO087540269
25070,172627,2023-06-13,2023-06-26,USPS,Trh246699205
60479,233658,2022-10-17,2022-10-19,Royal Mail,ulY204900402
32857,854081,2023-05-11,2023-05-13,Royal Mail,hlH330310319
14373,90751,2023-02-17,2023-03-01,Royal Mail,aOU279237649
21344,410358,2022-12-25,2022-12-29,UPS,rfJ321402747
49685,223977,2023-04-26,2023-05-02,DHL,HEd022771453
74924,344954,2023-11-16,2023-11-20,USPS,gbN798127599
34981,807580,2023-11-06,2023-11-08,FedEx,Utu064451284
71385,763323,2023-10-19,2023-10-24,UPS,BIK446886180
44062,332541,2022-10-22,2022-10-26,UPS,udd119383747
99093,891150,2023-05-20,2023-05-28,USPS,QYi445717096
73008,887041,2022-11-08,2022-11-15,USPS,mpx536262931
49386,978670,2023-08-08,2023-08-17,USPS,WTw107330065
56055,528843,2023-03-21,2023-03-27,DHL,lZJ549173363
41727,797088,2023-07-18,2023-07-27,DHL,RkY416919912
29614,712451,2022-11-30,2022-12-08,DHL,kpw313850545
11331,857626,2023-04-19,2023-05-03,USPS,Bhy342553527
93525,560028,2023-06-17,2023-06-22,UPS,czm504897132
4403,760398,2023-04-17,2023-04-19,DHL,GtS675811313
95668,617011,2022-02-05,2022-02-06,DHL,twx329718754
42119,618033,2022-09-30,2022-10-13,USPS,EpI312435823
65222,151509,2023-10-27,2023-10-31,UPS,Cfx318799565
68844,907653,2023-03-17,2023-03-24,Royal Mail,nWa472892557
93234,447643,2023-07-23,2023-07-25,DHL,raH395809688
87880,593298,2023-07-18,2023-07-25,Royal Mail,JfT395683449
58868,909395,2023-06-28,2023-07-01,Royal Mail,AvR536268038
52356,350700,2023-02-02,2023-02-15,FedEx,rPV131161389
91300,593944,2023-07-11,2023-07-14,UPS,mFk613032004
89560,569485,2023-05-02,2023-05-09,DHL,IkL323308657
14563,358633,2022-06-02,2022-06-15,USPS,Azw125493308
95243,325359,2023-09-11,2023-09-20,UPS,qLp895895772
15112,530825,2023-05-12,2023-05-20,FedEx,oiV878104018
79258,402534,2023-08-12,2023-08-17,FedEx,uWI536202520
55635,733012,2022-12-25,2022-12-27,USPS,AXM269005061
33046,44318,2022-07-08,2022-07-21,FedEx,UmV077071522
41593,551151,2023-03-19,2023-03-30,FedEx,TbU270806771
41589,522995,2023-03-09,2023-03-16,USPS,tHv844729398
73841,989616,2022-08-26,2022-09-08,UPS,Hyu021668546
46417,979664,2023-02-23,2023-03-05,FedEx,GvD479303278
32186,427597,2023-10-14,2023-10-26,DHL,Odk992825783
33477,741032,2023-06-08,2023-06-19,UPS,AXt579725799
6219,938190,2023-09-30,2023-10-04,FedEx,Syj227895339
8079,956335,2023-08-31,2023-09-03,Royal Mail,aLR747654999
258,157635,2023-01-30,2023-02-07,FedEx,hvW019117526
16170,531112,2023-05-14,2023-05-28,UPS,OdF202943217
72537,245741,2023-06-08,2023-06-12,UPS,jHg268743951
94354,367363,2023-11-03,2023-11-14,UPS,FbA874329156
83062,524014,2023-07-09,2023-07-16,Royal Mail,bGB789893409
21354,885876,2023-05-11,2023-05-23,FedEx,DjY188360665
83549,379910,2023-07-10,2023-07-13,UPS,UJh454655187
86250,350963,2023-01-11,2023-01-24,FedEx,OCV812184034
74348,132854,2023-08-07,2023-08-18,UPS,sNJ392704455
25080,614157,2023-10-13,2023-10-24,DHL,HLj175234732
1722,501308,2022-10-24,2022-11-02,Royal Mail,Nvn020650016
40953,649890,2023-09-28,2023-10-11,USPS,DpN902365215
10155,235185,2023-11-11,2023-11-15,FedEx,tHs204595338
49258,999598,2023-10-20,2023-10-24,DHL,uJD681763540
90068,566212,2023-01-02,2023-01-14,USPS,YRu471421235
84724,349619,2023-09-29,2023-10-01,USPS,lIj195162969
5086,545393,2023-11-10,2023-11-20,DHL,CGp688427280
85609,657937,2023-10-21,2023-11-04,Royal Mail,yMZ772051708
55857,7957,2023-08-25,2023-08-28,UPS,fMZ473305144
87013,402503,2023-08-20,2023-08-29,DHL,oms868337713
46432,531081,2023-09-16,2023-09-18,USPS,DQZ137581181
50999,609985,2022-09-28,2022-10-12,DHL,yrU685545651
36025,244813,2022-12-27,2023-01-09,USPS,qFM796168370
76898,231731,2023-03-30,2023-04-01,Royal Mail,GJx173364174
79687,818190,2023-08-17,2023-08-31,USPS,ikv465425459
40069,476076,2023-09-27,2023-09-29,USPS,ZgK943937607
75222,538887,2023-11-12,2023-11-23,DHL,Zne869192530
75547,615767,2023-11-12,2023-11-23,FedEx,wkm929416629
21339,914499,2023-02-18,2023-02-25,UPS,eMO889178578
2093,418666,2023-05-27,2023-06-05,FedEx,dWJ409539713
6566,659491,2022-12-07,2022-12-17,UPS,dwj643302110
67400,659164,2023-04-08,2023-04-19,DHL,hYf757163238
77958,997383,2022-11-23,2022-11-24,USPS,vcG492628645
91082,666924,2022-12-18,2022-12-29,DHL,CaY700521162
67063,113968,2023-01-05,2023-01-12,USPS,QSS851609995
10879,991540,2023-01-23,2023-01-25,Royal Mail,soS664255066
17545,660275,2022-11-30,2022-12-03,USPS,Sor541823133
76093,890104,2023-03-06,2023-03-07,USPS,FKG734070694
32153,982279,2023-04-05,2023-04-12,DHL,qqE996103527
27968,811386,2023-07-04,2023-07-14,FedEx,hbv735204411
97572,248502,2023-03-31,2023-04-09,Royal Mail,kcR821110548
56804,862566,2022-09-30,2022-10-14,Royal Mail,SKh660289554
84210,759355,2023-03-01,2023-03-05,USPS,wiZ687510418
83540,410093,2023-11-08,2023-11-18,Royal Mail,LkM825023799
15747,967316,2023-04-23,2023-04-28,UPS,Dqt468707266
84694,244852,2023-09-08,2023-09-21,FedEx,Rkc209522127
88096,298361,2023-10-08,2023-10-12,DHL,Kgc210511384
59335,509653,2022-06-11,2022-06-19,FedEx,bFn914032671
40678,7152,2023-10-24,2023-11-04,DHL,aIH258611313
27467,83103,2023-09-11,2023-09-16,USPS,HxA797113551
25350,689902,2023-06-29,2023-07-01,FedEx,rCe159060863
85820,948616,2023-10-18,2023-10-27,UPS,PpM581319164
99423,937016,2023-08-12,2023-08-19,USPS,XsT238477674
38378,984622,2023-09-29,2023-10-05,DHL,Qrk266714095
3820,131887,2023-09-03,2023-09-14,Royal Mail,LbT123525283
41188,459311,2023-05-14,2023-05-24,Royal Mail,jiV487491624
4757,164017,2023-08-12,2023-08-22,DHL,Hrf991937865
44946,560317,2023-09-02,2023-09-07,FedEx,FIv050219903
86318,806384,2023-11-11,2023-11-19,DHL,WGM402219437
14322,4760,2022-05-13,2022-05-25,FedEx,AcO978503277
92315,30651,2023-02-03,2023-02-10,DHL,UuF666642298
85930,593935,2023-07-31,2023-08-09,UPS,qFQ545733425
79130,318004,2022-08-07,2022-08-13,Royal Mail,pAt543274008
33105,411193,2023-09-20,2023-09-30,DHL,knE030151336
392,344191,2022-04-12,2022-04-21,Royal Mail,IGO011197912
81632,294256,2023-06-01,2023-06-15,FedEx,iiq970925354
55858,880026,2022-07-24,2022-07-27,UPS,Wqf443241896
71895,433513,2023-10-19,2023-10-25,Royal Mail,Yab220172718
80389,597520,2023-07-19,2023-07-27,FedEx,KZe552103569
15828,609707,2023-03-20,2023-03-29,Royal Mail,lWj905739983
94860,36586,2023-05-29,2023-05-30,UPS,rSu165475983
91881,484468,2023-09-25,2023-10-01,Royal Mail,QVg897794981
55452,591492,2023-06-14,2023-06-26,UPS,ZFV722389887
6792,851819,2023-10-02,2023-10-05,USPS,VHa809455001
3551,68798,2023-05-19,2023-05-25,USPS,psH406411649
91091,723798,2022-08-09,2022-08-22,USPS,wsF336644656
97510,479499,2023-11-10,2023-11-21,FedEx,lFX195728608
64636,595769,2023-10-29,2023-11-08,DHL,Yem022700502
56479,144782,2023-09-22,2023-09-30,USPS,aNh643365183
67186,769611,2023-08-28,2023-09-04,FedEx,fkM973292518
42008,449155,2023-05-10,2023-05-15,Royal Mail,rXZ144473131
87043,891970,2022-04-16,2022-04-23,DHL,CDG080170999
26779,923065,2022-09-04,2022-09-10,USPS,deQ361184301
