PaymentID,OrderID,Amount,PaymentDate,PaymentMethod
50579,867860,3909.08,2022-12-25,Gift Card
9296,186505,4342.83,2023-11-10,Bank Transfer
99175,787042,4635.8,2023-02-21,PayPal
36189,560019,4031.02,2023-07-29,Gift Card
63604,530168,2970.62,2022-09-19,Gift Card
53427,92372,3006.51,2023-07-13,Debit Card
86669,147865,4803.45,2023-07-08,Credit Card
90045,717093,4134.74,2023-10-07,Gift Card
20842,739221,4191.35,2023-02-25,Gift Card
73762,738904,2668.5,2023-10-21,Credit Card
63829,380203,2709.43,2022-10-30,Debit Card
73445,694246,3243.08,2023-07-13,Gift Card
35085,194314,4244.92,2023-09-08,Credit Card
92457,841424,3746.22,2023-02-21,Gift Card
51515,655020,1360.7,2023-03-18,Gift Card
53381,350262,3112.28,2023-08-17,Gift Card
87762,142651,3781.32,2023-07-19,Credit Card
43006,886971,942.48,2023-08-31,Debit Card
2362,387036,1709.78,2023-09-02,Debit Card
32482,402036,2672.18,2023-01-03,Gift Card
11793,697426,4834.51,2022-02-21,Credit Card
35641,887047,1989.54,2023-10-23,Bank Transfer
56972,518255,3690.56,2023-05-09,PayPal
34259,56648,1729.83,2023-07-26,Credit Card
64852,102496,4863.51,2023-11-11,PayPal
95364,121517,552.63,2023-08-20,PayPal
11246,152630,241.16,2023-11-13,PayPal
78867,785538,1273.05,2022-12-04,Gift Card
62563,714634,1885.51,2023-11-05,Gift Card
51348,897266,4214.09,2023-10-04,Credit Card
77504,677001,1362.29,2023-06-11,PayPal
69536,759833,2077.87,2023-10-01,Bank Transfer
23177,891561,3855.52,2023-04-27,Debit Card
93721,931236,4067.38,2022-06-02,Gift Card
29895,642040,923.57,2023-09-28,Debit Card
24291,962276,3658.16,2022-07-07,Credit Card
28150,765790,3827.54,2023-07-28,Bank Transfer
24089,158190,699.67,2022-12-25,Gift Card
72373,43711,1114.4,2022-10-03,Debit Card
1125,946371,4283.31,2023-09-27,Debit Card
56352,309261,2888.19,2022-09-24,Bank Transfer
24827,223675,1267.36,2023-10-12,PayPal
8889,915047,2342.78,2022-10-05,Credit Card
64238,980212,1641.77,2023-07-25,Debit Card
77071,466166,2084.3,2023-02-24,PayPal
80881,997213,3531.19,2023-03-06,Debit Card
68065,397967,2260.67,2023-09-13,PayPal
99317,692850,1809.89,2023-08-06,Bank Transfer
81055,996281,1801.57,2023-06-28,Gift Card
95850,754816,487.89,2023-04-07,Gift Card
77615,147955,477.59,2023-09-06,Bank Transfer
2613,929503,4602.49,2022-12-29,Debit Card
31109,807488,572.54,2023-06-05,Debit Card
19927,610213,1209.08,2022-03-16,Bank Transfer
74755,568479,3981.76,2023-09-09,Credit Card
49028,191966,2155.54,2023-04-28,PayPal
63403,664704,4713.78,2023-10-08,Bank Transfer
82819,879601,3248.55,2023-11-15,Bank Transfer
77111,934468,4953.74,2023-09-21,Bank Transfer
37526,810319,3387.72,2023-10-14,Credit Card
33457,623524,2777.64,2022-09-18,Bank Transfer
83761,315662,2197.22,2022-07-08,Credit Card
54493,99985,1995.7,2023-07-15,Credit Card
93456,380357,3792.53,2023-09-26,PayPal
84225,408989,1770.51,2022-03-10,Credit Card
22659,306008,4755.22,2023-05-10,Debit Card
91787,551166,3806.27,2023-11-07,Gift Card
72948,373963,3803.58,2023-01-09,Gift Card
2494,198052,3637.05,2023-08-16,Debit Card
89679,748348,1618.14,2023-04-05,Gift Card
16036,507740,4537.69,2023-04-28,Gift Card
71221,764639,4803.63,2023-04-04,Gift Card
10107,224540,3540.39,2023-11-09,Bank Transfer
78574,239170,4552.73,2023-10-15,Credit Card
95975,382641,4278.15,2023-06-04,PayPal
8272,656673,2751.15,2023-11-07,PayPal
90425,287377,926.96,2023-04-27,Gift Card
9114,1856,1207.58,2023-04-13,PayPal
49544,633427,1823.63,2023-08-06,Gift Card
42626,438517,192.2,2023-10-20,Debit Card
67525,924282,2402.66,2023-05-19,Credit Card
21356,653625,2162.7,2022-09-21,Credit Card
2619,687565,2595.74,2023-07-06,Bank Transfer
65440,944113,2280.05,2023-09-09,Credit Card
82493,640076,2321.5,2023-07-13,Gift Card
43602,720657,4644.45,2023-04-15,Bank Transfer
62514,121203,843.86,2023-02-21,Credit Card
50228,216061,4055.13,2023-02-08,PayPal
27879,326586,4768.61,2023-08-24,Debit Card
30574,214483,4533.75,2022-08-17,Debit Card
69589,789420,4738.26,2023-09-10,Bank Transfer
85886,547082,1481.68,2023-03-16,Debit Card
17181,255339,2879.72,2023-09-28,Bank Transfer
68700,67377,1634.22,2022-11-18,Gift Card
46697,778725,1049.55,2023-10-11,Debit Card
75586,83199,3163.41,2023-08-20,Gift Card
26413,218464,1343.86,2023-10-21,Credit Card
90492,773056,512.66,2023-07-29,Credit Card
62938,684634,4067.0,2023-06-14,Credit Card
82450,691544,3394.07,2022-09-27,Credit Card
31560,898699,4846.11,2023-02-18,PayPal
40500,634960,1773.28,2023-11-05,Debit Card
15341,378831,1488.35,2023-11-02,Bank Transfer
80126,522864,305.43,2023-10-30,Debit Card
34883,994973,1527.18,2023-04-24,Gift Card
32333,293034,3365.45,2023-09-16,Gift Card
83332,752732,1014.04,2023-04-08,Debit Card
14025,448392,4453.0,2022-10-09,Debit Card
42136,574362,547.7,2023-01-03,Gift Card
63259,138410,1173.37,2023-03-15,PayPal
62283,331842,3337.49,2023-08-21,Credit Card
29625,73736,310.72,2022-11-21,Bank Transfer
60853,106625,1955.64,2023-10-29,PayPal
24805,216576,3080.46,2022-09-10,Gift Card
43526,281885,157.17,2023-06-05,PayPal
88177,812476,2672.46,2023-04-29,PayPal
34099,111768,1185.85,2023-05-17,PayPal
20447,617741,3979.97,2023-08-07,Debit Card
20400,28740,605.71,2023-06-15,Gift Card
87802,766264,3883.71,2023-03-25,Debit Card
3268,105840,1739.37,2023-10-02,Credit Card
15259,475387,4745.12,2023-10-09,Bank Transfer
89112,329525,448.73,2023-11-05,Debit Card
29162,755279,4285.09,2023-10-20,Bank Transfer
49864,188337,3659.71,2022-07-04,Credit Card
92571,102343,3256.08,2023-08-23,PayPal
17133,979801,1101.9,2023-10-13,PayPal
83559,19063,859.21,2021-12-22,PayPal
32899,762596,4498.63,2023-11-07,Bank Transfer
24187,924672,126.71,2023-09-06,Bank Transfer
87243,164749,1663.91,2023-03-24,Debit Card
31567,512234,622.48,2023-03-20,Credit Card
20200,363342,1259.62,2022-04-23,Credit Card
26733,731742,3050.61,2022-12-13,Gift Card
54196,291221,1959.65,2023-03-27,PayPal
40856,32052,685.64,2023-09-25,PayPal
56654,886565,2700.93,2023-11-06,Bank Transfer
85242,634716,191.09,2023-04-17,Gift Card
85241,523660,3831.39,2023-10-13,Credit Card
74870,119778,332.78,2023-10-15,Debit Card
35872,785886,1554.52,2023-08-01,Gift Card
62379,820681,4636.89,2023-09-09,PayPal
32697,314527,1701.59,2022-06-10,Bank Transfer
53925,940442,4781.9,2023-07-08,Bank Transfer
78136,672569,2279.94,2023-03-31,Gift Card
58099,843022,4738.17,2023-06-22,PayPal
780,725826,910.69,2023-10-18,Credit Card
29192,52081,3917.51,2023-11-05,Gift Card
81740,401999,821.23,2023-03-20,Credit Card
33363,272805,545.0,2023-07-26,Bank Transfer
7335,14860,2159.28,2023-05-21,Bank Transfer
71287,125530,4267.65,2023-11-09,Bank Transfer
49838,551300,3184.5,2023-01-10,Credit Card
2448,31830,4836.51,2022-12-11,Debit Card
7480,253036,933.94,2023-07-05,Gift Card
55441,803330,4021.71,2023-02-10,Debit Card
19492,767622,2944.81,2023-08-12,Debit Card
52525,986707,4184.05,2023-11-01,Credit Card
8055,776413,3658.88,2023-10-15,Credit Card
27674,16987,3448.95,2023-08-20,Bank Transfer
57102,432008,1490.11,2023-06-13,Credit Card
22358,75423,1411.01,2023-10-23,Bank Transfer
56464,828042,3236.58,2023-03-05,Gift Card
5807,586113,4354.58,2023-09-12,Bank Transfer
5286,230025,809.27,2023-11-10,Credit Card
22163,854957,2241.99,2023-11-15,Debit Card
10188,234089,3283.86,2023-11-12,Bank Transfer
14357,332120,2821.29,2023-10-23,Credit Card
30590,629648,115.76,2023-09-08,PayPal
75822,708261,2600.74,2023-08-20,Gift Card
27094,376930,3178.0,2023-06-11,PayPal
61582,864300,1049.01,2023-07-15,Bank Transfer
12605,454885,4412.77,2023-04-12,Debit Card
18424,168210,4231.81,2023-09-21,Debit Card
88785,412197,699.66,2023-08-29,Bank Transfer
9784,849951,3128.09,2023-11-10,Credit Card
17147,403048,3587.27,2023-09-04,Gift Card
63758,371958,4922.28,2023-07-05,Bank Transfer
31266,177469,557.99,2023-09-25,Debit Card
89198,495770,2742.44,2023-10-27,PayPal
82367,944074,1521.13,2023-09-04,PayPal
16960,277641,2238.84,2023-10-13,Gift Card
50870,945866,676.72,2023-06-21,Credit Card
75018,25701,888.36,2023-09-15,Debit Card
66617,569736,4928.08,2022-11-20,PayPal
46277,763853,2461.15,2023-08-19,Bank Transfer
35593,280179,1155.56,2022-03-18,Bank Transfer
4088,322990,1860.11,2023-09-05,Debit Card
67702,189133,3624.52,2023-05-23,PayPal
83546,778859,1992.25,2022-11-15,Gift Card
73035,154986,3089.21,2023-09-27,Debit Card
28599,692363,3520.16,2023-11-11,Gift Card
52899,962552,4413.19,2023-06-09,Gift Card
40890,68335,2851.35,2023-10-27,PayPal
78873,435166,4304.99,2023-09-01,PayPal
47323,22718,442.51,2023-07-24,Debit Card
17569,582221,4191.23,2023-10-21,Bank Transfer
96009,507320,840.93,2023-10-31,PayPal
62544,981585,453.15,2023-05-28,Credit Card
2038,114474,4510.76,2023-10-28,PayPal
75629,750454,671.5,2023-07-06,Debit Card
92415,337203,560.85,2023-03-31,Credit Card
5678,548965,374.89,2022-12-18,Bank Transfer
72919,653294,1568.22,2023-11-02,PayPal
66884,632939,324.45,2023-08-14,Debit Card
15283,357547,3707.98,2023-02-17,Gift Card
35215,354336,3003.75,2022-12-21,Bank Transfer
31613,189833,2746.79,2023-11-13,Gift Card
17235,508414,333.26,2022-10-05,Gift Card
84813,554692,3185.16,2023-06-02,Credit Card
82058,170159,4066.45,2023-09-23,Debit Card
52438,172549,1536.46,2022-01-06,Debit Card
77907,926753,2684.47,2023-09-29,PayPal
39748,113777,3665.92,2022-11-25,PayPal
87218,813604,663.15,2023-07-13,Credit Card
28252,695483,3397.15,2022-01-08,Gift Card
50420,497706,2452.63,2023-07-06,Bank Transfer
94450,543042,3604.58,2023-11-08,PayPal
95831,377088,1629.92,2022-11-05,Gift Card
90099,722201,1120.22,2022-10-11,Credit Card
98890,57474,2069.51,2023-11-14,Bank Transfer
52906,124556,1299.08,2023-01-02,PayPal
18505,240753,131.67,2023-10-02,Debit Card
81696,106625,1955.64,2023-08-17,Debit Card
62062,184205,1194.49,2022-10-04,Credit Card
74121,889479,1646.72,2023-11-01,Gift Card
66295,316603,4246.32,2022-06-04,PayPal
4372,171231,4946.63,2022-06-07,Bank Transfer
50749,197198,3675.91,2023-04-17,Gift Card
57010,547071,4196.19,2023-04-25,Credit Card
83022,183595,4210.61,2023-11-12,Debit Card
74172,547833,376.66,2023-05-07,Credit Card
99143,80076,3449.05,2023-06-19,Debit Card
58803,627497,4793.61,2023-11-13,Bank Transfer
27790,393455,2268.12,2023-06-24,Credit Card
67738,217685,2004.8,2023-04-24,Bank Transfer
45328,513315,3021.66,2023-07-29,Gift Card
59364,569755,934.22,2023-06-10,Bank Transfer
32955,150736,1270.26,2023-01-04,Gift Card
33662,615467,3676.97,2023-10-29,PayPal
24115,272889,4191.17,2023-11-13,Gift Card
48051,585902,1562.55,2023-05-06,Debit Card
51638,351855,3144.41,2022-11-18,Debit Card
59363,5593,4273.1,2023-11-02,Credit Card
72348,121766,1157.79,2023-07-04,Gift Card
84409,35674,778.32,2023-01-16,Bank Transfer
12170,430298,622.73,2023-08-28,PayPal
33317,255768,771.97,2023-09-23,Credit Card
14572,671706,1201.3,2023-10-31,PayPal
90831,583886,4317.66,2023-09-22,PayPal
93597,725691,934.54,2023-04-27,Debit Card
97119,533030,3879.78,2023-09-20,Credit Card
94531,531139,1571.39,2023-04-12,Debit Card
62088,489272,2137.67,2023-11-14,Bank Transfer
15046,503839,692.84,2022-11-22,Debit Card
9815,706947,4107.01,2023-10-30,PayPal
65636,815088,3112.87,2023-04-04,Bank Transfer
24806,23055,4384.9,2023-09-25,PayPal
94224,734398,2453.08,2023-07-24,Gift Card
81868,590829,2295.54,2023-06-26,PayPal
28492,556416,2675.96,2022-11-18,PayPal
38829,975936,1653.36,2023-07-12,Debit Card
33668,281811,1187.51,2023-11-11,Bank Transfer
12306,779134,4667.73,2023-07-12,Debit Card
21475,542183,4173.75,2023-08-10,Debit Card
31356,819873,4508.01,2022-11-11,Gift Card
86228,968554,4309.97,2023-06-15,Bank Transfer
65484,345480,2731.49,2023-07-14,PayPal
22323,903585,753.4,2023-08-20,Debit Card
36228,702037,4290.59,2022-05-26,Bank Transfer
60581,435098,4291.56,2023-08-22,Debit Card
30399,31998,2326.76,2023-07-06,Bank Transfer
88758,650455,4054.54,2023-10-27,Debit Card
93678,851635,3126.95,2022-06-21,Debit Card
22639,529259,4593.12,2022-12-24,Credit Card
85650,429090,1535.95,2023-06-29,Gift Card
75591,282860,4298.94,2023-01-09,Debit Card
32421,680367,1774.63,2023-01-12,Debit Card
63038,679773,610.86,2023-09-14,Credit Card
3347,664943,2162.67,2023-06-25,Gift Card
77337,223375,1021.05,2022-05-14,Debit Card
10255,925702,767.09,2023-11-02,Debit Card
70327,964127,1617.47,2022-12-21,Debit Card
32930,585020,4223.67,2023-11-13,PayPal
34408,410596,3329.65,2023-07-14,Credit Card
78216,29681,3992.78,2023-03-31,PayPal
20573,13475,936.74,2023-09-14,Bank Transfer
75286,191409,1263.82,2023-09-27,PayPal
47470,369971,1740.68,2023-09-15,PayPal
78080,777429,1646.46,2023-11-15,Debit Card
64656,897065,980.95,2023-09-05,Bank Transfer
29445,242911,620.49,2023-11-08,Debit Card
15186,98481,397.4,2022-05-28,Credit Card
63868,577895,2718.9,2023-11-08,Gift Card
30890,368566,4946.19,2023-01-22,Credit Card
45236,956715,1102.3,2023-03-14,Debit Card
66409,890020,1265.66,2023-07-29,Credit Card
53351,814025,2130.94,2023-03-22,Debit Card
58437,657675,2036.02,2023-10-03,Credit Card
91644,166133,4907.62,2023-08-24,Gift Card
1335,575271,4857.17,2022-11-17,PayPal
26813,963,315.16,2022-12-31,Gift Card
40177,150494,3733.19,2023-03-06,Bank Transfer
47944,531112,1038.34,2023-01-12,Credit Card
66585,104815,1234.72,2023-11-01,PayPal
59977,453932,1937.32,2023-05-13,Debit Card
7482,943553,1908.74,2022-12-09,Bank Transfer
44677,883153,1963.8,2023-06-20,Debit Card
29034,925355,1779.26,2023-09-08,Bank Transfer
83336,946421,72.83,2023-08-30,Credit Card
19496,226636,4454.49,2023-05-22,PayPal
44910,806153,3539.21,2023-11-16,Gift Card
39310,402268,2676.74,2023-09-21,Credit Card
75002,81250,1954.46,2023-09-29,PayPal
46768,134162,1277.7,2023-06-30,PayPal
29571,348227,1726.95,2022-10-06,Debit Card
33281,59354,2864.36,2023-07-03,Bank Transfer
6910,355582,4583.76,2023-09-09,Bank Transfer
57551,636254,4073.82,2023-10-29,PayPal
35073,438517,192.2,2023-10-31,Debit Card
73048,823381,1006.73,2023-08-13,Credit Card
38917,918755,2318.96,2023-08-20,Credit Card
91239,475410,620.23,2023-04-25,PayPal
15014,377607,4253.14,2023-08-17,PayPal
9886,370019,3429.6,2023-10-22,Bank Transfer
81085,878830,2473.93,2022-10-26,Debit Card
31170,481414,4035.95,2022-12-29,PayPal
61379,242038,235.79,2022-05-13,Credit Card
53002,607742,2862.64,2023-11-15,PayPal
4715,563656,1396.95,2021-12-16,Gift Card
48895,227111,145.17,2023-05-13,PayPal
34985,285415,4298.09,2023-04-27,PayPal
98293,362733,3258.91,2023-08-30,Bank Transfer
93938,570599,4443.1,2023-10-16,Credit Card
69031,836608,1621.55,2023-08-29,Debit Card
56365,991081,2835.22,2023-08-12,Credit Card
4430,796970,485.92,2023-10-27,Gift Card
34500,488197,3587.94,2023-04-25,Gift Card
22817,617104,1730.47,2023-03-25,Credit Card
24966,894798,2519.03,2023-04-04,PayPal
84810,521242,311.0,2023-10-09,Debit Card
73255,218737,3610.32,2023-09-15,Credit Card
32744,268793,3757.21,2023-08-20,PayPal
76940,102015,322.08,2022-09-10,PayPal
70013,807529,711.18,2023-08-04,PayPal
93947,515829,3638.01,2022-05-10,Bank Transfer
99861,265479,3554.6,2023-07-29,Debit Card
81574,987079,2724.03,2023-02-09,Debit Card
47896,666399,3886.33,2022-12-19,PayPal
19652,158753,3118.83,2023-09-08,Debit Card
79276,575475,4684.97,2023-09-19,Bank Transfer
65322,785630,245.32,2022-12-23,Debit Card
91668,704557,2717.75,2023-08-02,Debit Card
81191,959930,687.22,2023-09-04,Bank Transfer
75191,623443,2363.36,2023-09-17,Credit Card
64503,787328,1018.75,2023-11-14,Gift Card
25110,206868,4217.38,2023-08-05,Bank Transfer
2932,625344,3602.03,2022-10-27,Bank Transfer
24443,381104,4516.82,2023-07-03,Gift Card
98253,636610,373.78,2023-11-16,Bank Transfer
96609,335491,4010.3,2022-11-18,Gift Card
71334,290128,1473.77,2023-10-22,Credit Card
70197,82583,2081.16,2023-02-04,Debit Card
46355,230020,2800.4,2022-08-10,Credit Card
43645,542517,1678.2,2023-11-07,Credit Card
69772,486086,3492.41,2022-07-03,Gift Card
17667,57866,877.36,2023-01-26,Debit Card
16929,257808,3297.6,2023-10-28,Bank Transfer
3741,446955,2932.72,2022-02-24,PayPal
33580,328106,887.71,2023-01-01,Debit Card
21281,281025,604.43,2023-10-10,Gift Card
12988,240996,4821.88,2023-11-01,Credit Card
99636,221285,2803.15,2023-05-23,Debit Card
95863,816924,1641.3,2023-09-04,PayPal
33339,697508,1661.83,2023-04-12,Gift Card
91229,943325,4426.02,2023-09-28,PayPal
14510,935818,2260.67,2023-01-16,Bank Transfer
76874,124396,1593.33,2023-04-13,Debit Card
12862,807076,2566.38,2023-03-25,Credit Card
26396,253882,2292.17,2023-09-28,Bank Transfer
60508,76440,3250.98,2022-06-26,Debit Card
92949,23820,4172.97,2023-10-16,Credit Card
24538,840746,2216.97,2022-11-21,Debit Card
8658,899734,918.68,2023-04-26,Debit Card
73648,455869,2973.54,2023-09-13,Debit Card
89988,66027,969.16,2023-05-19,Debit Card
66367,167706,3299.32,2023-11-03,Debit Card
62700,308881,3178.73,2023-05-12,Gift Card
12080,182786,294.2,2023-11-04,Gift Card
83735,961246,1138.44,2023-08-25,Gift Card
59582,352173,4945.14,2023-06-22,Gift Card
7204,71989,4120.64,2023-09-02,Debit Card
91856,22461,1077.41,2022-05-04,Credit Card
68963,931395,1006.96,2023-03-09,Gift Card
55627,880644,1982.74,2023-10-25,Bank Transfer
65595,327382,2015.43,2023-07-23,Debit Card
15403,533359,4171.05,2023-01-28,Credit Card
64465,98079,4393.13,2023-09-05,Credit Card
68824,37135,675.06,2023-01-02,Debit Card
37583,981812,1369.5,2023-09-16,Credit Card
28179,526394,4035.46,2023-03-25,Bank Transfer
88919,137141,1066.96,2022-05-18,Credit Card
71394,751306,184.2,2023-10-18,Debit Card
45686,242673,4218.61,2023-10-18,Gift Card
68045,927612,3003.1,2023-10-19,Gift Card
39464,494077,1984.77,2022-06-23,Debit Card
95994,334483,4004.79,2023-07-26,Bank Transfer
13839,83916,3063.97,2023-10-02,Bank Transfer
78185,120045,403.81,2023-06-30,Gift Card
89248,698808,879.23,2023-10-26,Debit Card
37046,555176,3878.38,2023-11-08,PayPal
75800,780944,2768.79,2023-10-08,Credit Card
82808,881977,2625.6,2023-09-02,Gift Card
17486,974874,2058.29,2023-08-21,PayPal
51275,969416,3736.43,2023-04-30,Debit Card
67712,146715,2347.76,2023-10-28,Credit Card
4687,409117,3688.96,2023-02-14,Debit Card
83088,813527,1994.82,2023-02-09,Debit Card
99142,439005,1547.89,2023-11-04,PayPal
8194,469221,1166.2,2023-04-29,Gift Card
65724,999334,1935.55,2023-11-03,PayPal
45659,342606,2006.92,2022-09-27,Gift Card
61676,723244,3732.99,2022-07-25,Debit Card
40241,686934,1185.62,2023-01-29,Gift Card
92689,906826,745.81,2022-08-29,Bank Transfer
77125,830490,778.15,2023-09-29,Debit Card
83213,268481,3374.02,2022-07-17,Credit Card
8302,696602,1755.44,2023-06-24,Debit Card
8720,213860,3484.4,2023-04-25,Gift Card
79182,810215,871.05,2023-09-15,Gift Card
70666,924496,4012.12,2023-03-20,Bank Transfer
92515,779925,891.68,2023-08-25,Gift Card
3199,204439,1708.09,2023-09-24,Bank Transfer
11812,639759,1469.82,2023-11-09,Bank Transfer
54634,210920,3680.23,2023-04-27,Gift Card
40863,333874,4246.28,2023-08-30,PayPal
38693,491933,4356.57,2022-01-01,Gift Card
56219,241773,1711.58,2023-07-17,Bank Transfer
90980,404909,2534.12,2023-04-18,Gift Card
65332,511124,955.46,2023-07-20,Debit Card
37174,153113,4491.48,2023-09-17,Credit Card
6283,110871,1065.28,2023-06-02,Credit Card
29751,66649,1953.98,2023-09-18,PayPal
74288,847336,2539.35,2023-11-09,Bank Transfer
44164,961943,4365.22,2023-09-08,PayPal
80796,795450,3677.3,2023-06-06,Gift Card
5522,916466,1526.23,2022-08-09,PayPal
26138,371265,2810.06,2023-09-18,Credit Card
89257,121578,3578.45,2022-06-13,Debit Card
51372,397053,658.36,2022-10-18,Debit Card
41262,273707,1031.77,2023-04-02,Debit Card
73533,398845,2727.64,2023-11-13,Credit Card
28817,463455,3129.91,2023-10-21,Bank Transfer
81187,707661,4538.72,2022-08-23,Gift Card
72605,515170,2555.56,2023-11-06,Bank Transfer
62213,974987,2540.66,2023-01-26,Gift Card
23457,445270,2494.21,2023-10-19,Credit Card
69319,440402,1671.47,2022-07-08,Bank Transfer
36424,374817,1341.27,2023-10-24,Gift Card
3552,488129,4781.41,2023-07-12,Credit Card
313,909646,1872.23,2022-11-27,Debit Card
30690,133103,4209.4,2023-04-11,PayPal
2648,948267,1319.17,2023-08-15,Debit Card
80779,129534,4689.02,2023-03-19,Gift Card
78244,601185,931.48,2022-12-15,Bank Transfer
9915,926103,1766.01,2023-07-28,Debit Card
92786,358938,3136.35,2022-02-14,Bank Transfer
83560,633163,2014.07,2023-09-24,PayPal
59740,395400,3636.37,2023-08-27,Gift Card
17697,39692,822.61,2023-09-27,Debit Card
4250,205989,1165.84,2023-10-30,PayPal
93169,352831,3015.2,2023-07-10,Bank Transfer
1907,87229,4690.42,2023-08-19,Credit Card
28221,426557,3958.55,2023-09-07,PayPal
55286,589082,4669.05,2023-04-28,Credit Card
14226,515511,3887.6,2023-10-21,Credit Card
48077,398515,293.14,2023-08-07,PayPal
12454,334357,2521.99,2023-11-14,Credit Card
77027,736867,3272.39,2023-10-25,Credit Card
22457,586052,1166.9,2023-04-25,Gift Card
26878,729002,2250.58,2023-05-01,PayPal
59094,662219,1785.2,2023-11-01,Gift Card
18680,129545,4038.83,2022-07-31,PayPal
28682,544698,4981.72,2022-09-24,Credit Card
